account_age_days,previous_orders,previous_returns,return_rate,previous_refund_count,previous_refund_amount,average_order_value,refund_to_order_ratio,orders_last_24h,returns_last_7d,returns_last_30d,refunds_last_30d,current_order_amount,current_return_amount,return_to_order_ratio,days_to_return,same_reason_count,unique_return_reasons,return_frequency,return_gap_days,high_value_return_flag,device_linked_accounts,address_linked_accounts,potentially_abusive,return_id,customer_id
5,7,1,0.1429,0,0.0,3434.69,0.0,2,1,1,0,11806.3,11806.3,1.0,2,0,1,6.0,3,1,3,1,0,RET003095,CUST02572
20,24,9,0.375,5,26490.87,7943.37,0.139,0,4,9,5,912.52,912.52,1.0,13,1,7,13.5,2,0,3,1,1,RET003096,CUST02572
9,11,3,0.2727,0,0.0,6983.7,0.0,0,3,3,0,898.03,898.03,1.0,5,0,3,10.0,1,0,3,1,1,RET003097,CUST02572
24,24,13,0.5417,6,30065.88,7943.37,0.1577,0,6,13,6,2638.42,2638.42,1.0,12,2,7,16.25,2,0,3,1,1,RET003098,CUST02572
2,1,0,0.0,0,0.0,1226.01,0.0,1,0,0,0,1226.01,1226.01,1.0,1,0,0,0.0,2,0,3,1,0,RET003099,CUST02572
14,18,5,0.2778,1,2339.23,6072.3,0.0214,1,3,5,1,3721.98,3721.98,1.0,12,0,5,10.7143,2,0,3,1,1,RET003100,CUST02572
8,11,2,0.1818,0,0.0,6983.7,0.0,2,2,2,0,2339.23,2339.23,1.0,5,0,2,7.5,3,0,3,1,1,RET003101,CUST02572
17,23,7,0.3043,2,4718.13,8175.55,0.0251,2,3,7,2,17152.73,17152.73,1.0,7,1,7,12.3529,2,1,3,1,1,RET003102,CUST02572
201,2,0,0.0,0,0.0,1415.67,0.0,0,0,0,0,1265.78,1265.78,1.0,28,0,0,0.0,201,0,1,1,0,RET003103,CUST02575
421,3,0,0.0,0,0.0,1882.71,0.0,0,0,0,0,1546.74,1546.74,1.0,27,0,0,0.0,421,0,1,1,0,RET003104,CUST02579
254,1,0,0.0,0,0.0,1315.68,0.0,0,0,0,0,1315.68,1315.68,1.0,28,0,0,0.0,254,0,1,1,0,RET003105,CUST02580
73,13,4,0.3077,1,1237.5,2993.79,0.0318,0,0,2,1,1924.86,1924.86,1.0,13,1,3,1.6438,24,0,1,1,1,RET003106,CUST02583
49,9,3,0.3333,0,0.0,3283.02,0.0,0,1,1,0,3394.63,2682.48,0.7902,6,0,2,1.8367,3,0,1,1,0,RET003107,CUST02583
46,9,2,0.2222,0,0.0,3283.02,0.0,2,0,1,0,1593.15,1237.5,0.7768,5,0,1,1.3043,30,0,1,1,0,RET003108,CUST02583
89,14,5,0.3571,1,1237.5,2909.83,0.0304,0,0,1,0,1818.35,1818.35,1.0,14,0,3,1.6854,16,0,1,1,1,RET003109,CUST02583
16,2,1,0.5,0,0.0,1602.56,0.0,1,1,1,0,1866.4,1866.4,1.0,1,1,1,1.875,2,0,1,1,0,RET003110,CUST02583
14,1,0,0.0,0,0.0,1338.72,0.0,0,0,0,0,1338.72,1338.72,1.0,11,0,0,0.0,14,0,1,1,0,RET003111,CUST02583
51,2,0,0.0,0,0.0,2125.06,0.0,0,0,0,0,1878.32,1383.97,0.7368,2,0,0,0.0,51,0,1,1,0,RET003112,CUST02584
165,5,0,0.0,0,0.0,2846.97,0.0,0,0,0,0,1087.37,1087.37,1.0,13,0,0,0.0,165,0,1,1,0,RET003113,CUST02585
301,3,0,0.0,0,0.0,1552.86,0.0,0,0,0,0,2501.74,2501.74,1.0,8,0,0,0.0,301,0,1,1,0,RET003114,CUST02587
219,5,0,0.0,0,0.0,5284.16,0.0,0,0,0,0,3289.37,3289.37,1.0,29,0,0,0.0,219,0,1,1,0,RET003115,CUST02589
7,2,0,0.0,0,0.0,2528.94,0.0,0,0,0,0,3550.27,3550.27,1.0,5,0,0,0.0,7,0,5,2,0,RET003116,CUST02590
8,4,0,0.0,0,0.0,4326.44,0.0,1,0,0,0,400.0,400.0,1.0,1,0,0,0.0,8,0,1,1,1,RET003117,CUST02593
13,8,1,0.125,0,0.0,6583.69,0.0,0,1,1,0,2021.55,2021.55,1.0,12,1,1,2.3077,5,0,1,1,0,RET003118,CUST02593
19,8,2,0.25,1,400.0,6583.69,0.0076,0,1,2,1,19513.07,14381.27,0.737,9,0,1,3.1579,6,1,1,1,0,RET003119,CUST02593
22,9,3,0.3333,2,2421.55,8311.99,0.0324,1,1,3,2,1275.5,1275.5,1.0,12,0,2,4.0909,3,0,1,1,1,RET003120,CUST02593
25,10,4,0.4,2,2421.55,7811.15,0.031,0,2,4,2,22138.43,15312.79,0.6917,4,1,3,4.8,3,0,1,1,1,RET003121,CUST02593
33,5,0,0.0,0,0.0,10586.75,0.0,0,0,0,0,4331.48,4331.48,1.0,2,0,0,0.0,33,0,1,1,0,RET003122,CUST02594
322,4,0,0.0,0,0.0,2180.41,0.0,0,0,0,0,1373.67,1373.67,1.0,16,0,0,0.0,322,0,1,1,0,RET003123,CUST02595
221,2,0,0.0,0,0.0,1853.32,0.0,0,0,0,0,1302.1,1302.1,1.0,2,0,0,0.0,221,0,1,1,0,RET003124,CUST02600
225,4,0,0.0,0,0.0,7769.24,0.0,0,0,0,0,411.0,411.0,1.0,21,0,0,0.0,225,0,1,1,0,RET003125,CUST02604
44,11,4,0.3636,1,3086.96,5260.05,0.0534,0,2,4,1,1073.7,1073.7,1.0,13,0,3,2.7273,3,0,1,1,1,RET003126,CUST02610
41,11,2,0.1818,1,3086.96,5260.05,0.0534,0,0,2,1,13099.35,13099.35,1.0,12,0,2,1.4634,8,1,1,1,1,RET003127,CUST02610
41,11,2,0.1818,1,3086.96,5260.05,0.0534,0,0,2,1,1544.58,1544.58,1.0,7,1,2,1.4634,8,0,1,1,1,RET003128,CUST02610
23,5,0,0.0,0,0.0,6659.66,0.0,1,0,0,0,5260.91,5260.91,1.0,3,0,0,0.0,23,0,1,1,0,RET003129,CUST02610
33,9,1,0.1111,1,3086.96,6066.86,0.0565,1,0,1,1,8130.61,8130.61,1.0,13,0,1,0.9091,10,0,1,1,0,RET003130,CUST02610
541,6,1,0.1667,1,14433.38,4360.28,0.5517,0,0,0,0,736.99,736.99,1.0,18,0,1,0.0555,100,0,1,1,1,RET003131,CUST02611
441,3,0,0.0,0,0.0,5961.03,0.0,0,0,0,0,14433.38,14433.38,1.0,2,0,0,0.0,441,1,1,1,0,RET003132,CUST02611
23,3,0,0.0,0,0.0,3082.19,0.0,0,0,0,0,399.05,399.05,1.0,17,0,0,0.0,23,0,1,1,0,RET003133,CUST02614
39,4,1,0.25,0,0.0,3487.69,0.0,0,0,1,0,6000.0,3623.13,0.6039,28,0,1,0.7692,16,0,1,1,0,RET003134,CUST02614
85,9,2,0.2222,2,2404.49,8552.51,0.0312,2,0,1,1,9145.55,9145.55,1.0,7,0,2,0.7059,17,0,1,1,0,RET003135,CUST02617
41,3,0,0.0,0,0.0,1901.84,0.0,0,0,0,0,537.92,537.92,1.0,9,0,0,0.0,41,0,1,1,0,RET003136,CUST02617
101,13,3,0.2308,3,11550.04,8522.43,0.1043,0,0,1,2,3131.18,3131.18,1.0,11,0,3,0.8911,16,0,1,1,1,RET003137,CUST02617
108,13,4,0.3077,3,11550.04,8522.43,0.1043,0,1,2,2,27344.26,27344.26,1.0,9,0,4,1.1111,7,1,1,1,1,RET003138,CUST02617
68,5,1,0.2,1,537.92,5006.25,0.0215,0,0,1,1,1866.57,1866.57,1.0,3,0,1,0.4412,27,0,1,1,0,RET003139,CUST02617
220,7,0,0.0,0,0.0,9493.9,0.0,1,0,0,0,2145.16,1837.37,0.8565,22,0,0,0.0,220,0,1,1,0,RET003140,CUST02618
231,8,1,0.125,1,1837.37,8564.54,0.0268,0,0,1,1,1560.49,1560.49,1.0,12,0,1,0.1299,11,0,1,1,0,RET003141,CUST02618
200,2,0,0.0,0,0.0,2224.65,0.0,0,0,0,0,2335.22,2335.22,1.0,23,0,0,0.0,200,0,1,1,0,RET003142,CUST02620
236,2,0,0.0,0,0.0,1632.97,0.0,0,0,0,0,1733.97,1733.97,1.0,19,0,0,0.0,236,0,5,1,0,RET003143,CUST02622
196,7,1,0.1429,1,1998.72,9702.88,0.0294,0,0,0,1,2470.23,2470.23,1.0,15,0,1,0.1531,37,0,1,1,0,RET003144,CUST02623
159,6,0,0.0,0,0.0,10908.32,0.0,0,0,0,0,3533.16,3533.16,1.0,11,0,0,0.0,159,0,1,1,0,RET003145,CUST02623
67,10,1,0.1,1,22195.95,6636.43,0.3345,0,0,0,0,480.27,480.27,1.0,5,0,1,0.4478,38,0,1,1,1,RET003146,CUST02627
29,4,0,0.0,0,0.0,9305.16,0.0,0,0,0,0,22195.95,22195.95,1.0,13,0,0,0.0,29,1,1,1,0,RET003147,CUST02627
332,5,0,0.0,0,0.0,5074.34,0.0,0,0,0,0,1059.36,745.95,0.7042,19,0,0,0.0,332,0,1,1,0,RET003148,CUST02628
352,4,0,0.0,0,0.0,8045.6,0.0,0,0,0,0,650.23,650.23,1.0,28,0,0,0.0,352,0,1,1,0,RET003149,CUST02630
86,5,0,0.0,0,0.0,4932.05,0.0,0,0,0,0,20134.35,20134.35,1.0,16,0,0,0.0,86,1,1,1,0,RET003150,CUST02633
62,3,0,0.0,0,0.0,1490.25,0.0,0,0,0,0,826.0,826.0,1.0,22,0,0,0.0,62,0,1,1,0,RET003151,CUST02634
262,7,1,0.1429,1,711.94,7590.53,0.0134,0,0,0,1,1281.55,1281.55,1.0,22,0,1,0.1145,39,0,1,1,0,RET003152,CUST02636
223,5,0,0.0,0,0.0,6296.02,0.0,0,0,0,0,1015.52,711.94,0.7011,21,0,0,0.0,223,0,1,1,0,RET003153,CUST02636
78,1,0,0.0,0,0.0,745.38,0.0,0,0,0,0,745.38,745.38,1.0,4,0,0,0.0,78,0,1,1,0,RET003154,CUST02640
138,7,0,0.0,0,0.0,2435.29,0.0,0,0,0,0,6116.08,6116.08,1.0,16,0,0,0.0,138,1,1,1,0,RET003155,CUST02642
46,23,8,0.3478,4,54900.73,5958.68,0.4006,0,0,5,4,2349.96,2349.96,1.0,11,1,5,5.2174,14,0,4,3,1,RET003156,CUST02644
14,12,2,0.1667,0,0.0,7396.56,0.0,1,2,2,0,3337.21,3337.21,1.0,6,2,1,4.2857,1,0,4,3,1,RET003157,CUST02644
17,12,3,0.25,0,0.0,7396.56,0.0,0,3,3,0,32727.54,32727.54,1.0,8,0,1,5.2941,3,1,4,3,1,RET003158,CUST02644
20,12,5,0.4167,1,3337.21,7396.56,0.0376,0,4,5,1,16846.54,16846.54,1.0,7,1,3,7.5,1,1,4,3,1,RET003159,CUST02644
32,20,7,0.35,3,52911.29,5773.66,0.4582,2,1,7,3,3023.39,3023.39,1.0,1,0,4,6.5625,1,0,4,3,1,RET003160,CUST02644
12,11,0,0.0,0,0.0,6537.47,0.0,2,0,0,0,2556.84,2556.84,1.0,4,0,0,0.0,12,0,4,3,1,RET003161,CUST02644
19,12,4,0.3333,1,3337.21,7396.56,0.0376,0,4,4,1,4897.28,4897.28,1.0,13,0,2,6.3158,2,0,4,3,0,RET003162,CUST02644
13,11,1,0.0909,0,0.0,6537.47,0.0,0,1,1,0,1952.83,1952.83,1.0,11,1,1,2.3077,1,0,4,3,0,RET003163,CUST02644
31,18,6,0.3333,3,52911.29,6220.72,0.4725,3,0,6,3,12966.93,8395.67,0.6475,3,0,3,5.8065,11,0,4,3,1,RET003164,CUST02644
21,2,0,0.0,0,0.0,8758.8,0.0,0,0,0,0,1157.91,1157.91,1.0,18,0,0,0.0,21,0,1,1,0,RET003165,CUST02647
54,10,3,0.3,3,41213.13,12911.72,0.3192,0,1,2,2,5928.5,5928.5,1.0,9,1,3,1.6667,5,0,1,1,1,RET003166,CUST02648
56,11,4,0.3636,3,41213.13,12044.46,0.3111,1,2,3,2,6607.7,6607.7,1.0,14,0,3,2.1429,2,0,1,1,1,RET003167,CUST02648
49,8,2,0.25,1,39940.68,11370.16,0.4391,0,1,1,1,1052.0,1052.0,1.0,2,0,2,1.2245,7,0,1,1,1,RET003168,CUST02648
42,4,1,0.25,1,39940.68,15787.38,0.6325,1,0,1,1,288.83,288.83,1.0,8,0,1,0.7143,27,0,1,1,1,RET003169,CUST02648
15,1,0,0.0,0,0.0,39940.68,0.0,0,0,0,0,39940.68,39940.68,1.0,7,0,0,0.0,15,0,1,1,1,RET003170,CUST02648
95,14,6,0.4286,6,54420.93,11905.26,0.3265,0,0,1,1,32737.32,32737.32,1.0,3,0,4,1.8947,30,1,1,1,1,RET003171,CUST02648
65,12,5,0.4167,5,53749.33,11084.44,0.4041,0,0,4,4,951.42,671.6,0.7059,13,2,4,2.3077,9,0,1,1,1,RET003172,CUST02648
104,1,0,0.0,0,0.0,3660.96,0.0,0,0,0,0,3660.96,3159.57,0.863,24,0,0,0.0,104,0,1,1,0,RET003173,CUST02649
85,13,6,0.4615,3,4680.83,4082.22,0.0882,0,2,4,2,3519.81,3519.81,1.0,9,0,4,2.1176,4,0,1,1,1,RET003174,CUST02651
81,13,5,0.3846,2,4060.95,4082.22,0.0765,0,1,3,1,955.28,619.88,0.6489,13,0,3,1.8519,2,0,1,1,1,RET003175,CUST02651
79,13,4,0.3077,2,4060.95,4082.22,0.0765,0,0,3,1,6551.1,6551.1,1.0,3,0,2,1.519,12,0,1,1,1,RET003176,CUST02651
67,8,3,0.375,1,1270.45,2318.95,0.0685,0,1,2,1,2762.98,2762.98,1.0,4,1,2,1.3433,2,0,1,1,1,RET003177,CUST02651
49,2,1,0.5,1,1270.45,2444.09,0.2599,0,0,1,1,3617.74,2023.09,0.5592,10,0,1,0.6122,18,0,1,1,0,RET003178,CUST02651
65,8,2,0.25,1,1270.45,2318.95,0.0685,0,0,1,1,2790.5,2790.5,1.0,4,1,2,0.9231,16,0,1,1,0,RET003179,CUST02651
31,1,0,0.0,0,0.0,1270.45,0.0,0,0,0,0,1270.45,1270.45,1.0,11,0,0,0.0,31,0,1,1,0,RET003180,CUST02651
448,7,0,0.0,0,0.0,3023.39,0.0,0,0,0,0,1767.11,1767.11,1.0,24,0,0,0.0,448,0,1,1,0,RET003181,CUST02653
134,2,0,0.0,0,0.0,4227.09,0.0,0,0,0,0,5692.09,2691.93,0.4729,7,0,0,0.0,134,0,1,1,0,RET003182,CUST02656
150,3,1,0.3333,1,2691.93,3587.7,0.2501,0,0,1,1,2308.94,2308.94,1.0,16,1,1,0.2,16,0,1,1,0,RET003183,CUST02656
399,6,0,0.0,0,0.0,6508.95,0.0,0,0,0,0,17259.48,9502.19,0.5505,27,0,0,0.0,399,0,1,1,0,RET003184,CUST02657
66,15,4,0.2667,2,12252.4,11537.8,0.0708,0,1,2,2,1686.34,1686.34,1.0,14,0,3,1.8182,5,0,5,3,1,RET003185,CUST02658
61,14,3,0.2143,1,2949.56,12294.49,0.0171,0,0,2,1,9302.84,9302.84,1.0,4,1,3,1.4754,23,0,5,3,1,RET003186,CUST02658
30,10,0,0.0,0,0.0,14470.55,0.0,2,0,0,0,37996.44,35741.82,0.9407,1,0,0,0.0,30,1,5,3,0,RET003187,CUST02658
32,10,1,0.1,0,0.0,14470.55,0.0,0,1,1,0,18798.29,18798.29,1.0,9,0,1,0.9375,2,0,5,3,0,RET003188,CUST02658
38,11,2,0.1818,0,0.0,13423.19,0.0,0,1,2,0,2949.56,2949.56,1.0,6,0,2,1.5789,6,0,5,3,1,RET003189,CUST02658
184,5,0,0.0,0,0.0,2605.25,0.0,0,0,0,0,2927.36,2927.36,1.0,21,0,0,0.0,184,0,1,1,0,RET003190,CUST02659
90,5,0,0.0,0,0.0,6515.59,0.0,0,0,0,0,7120.09,7120.09,1.0,16,0,0,0.0,90,0,1,1,0,RET003191,CUST02661
322,3,0,0.0,0,0.0,3429.87,0.0,0,0,0,0,4530.46,4530.46,1.0,17,0,0,0.0,322,0,1,1,0,RET003192,CUST02663
21,8,0,0.0,0,0.0,4896.01,0.0,0,0,0,0,1840.01,1840.01,1.0,13,0,0,0.0,21,0,5,1,0,RET003193,CUST02674
81,10,1,0.1,1,1115.04,6395.99,0.0174,0,0,0,0,22899.0,22899.0,1.0,7,1,1,0.3704,60,1,5,1,0,RET003194,CUST02674
109,13,2,0.1538,2,24014.04,8805.92,0.2098,0,0,1,1,1461.56,1461.56,1.0,6,2,1,0.5505,28,0,5,1,0,RET003195,CUST02674
139,14,3,0.2143,3,25475.6,8223.2,0.2213,0,0,1,1,647.87,647.87,1.0,13,0,1,0.6475,30,0,5,1,1,RET003196,CUST02674
303,3,0,0.0,0,0.0,13727.25,0.0,1,0,0,0,37157.89,37157.89,1.0,10,0,0,0.0,303,1,1,2,0,RET003197,CUST02675
433,7,1,0.1429,0,0.0,6714.78,0.0,1,0,0,0,1488.96,1488.96,1.0,11,0,1,0.0693,130,0,1,2,0,RET003198,CUST02675
277,1,0,0.0,0,0.0,9544.66,0.0,0,0,0,0,9544.66,9544.66,1.0,18,0,0,0.0,277,0,1,1,0,RET003199,CUST02677
75,1,0,0.0,0,0.0,4200.33,0.0,0,0,0,0,4200.33,4200.33,1.0,8,0,0,0.0,75,0,1,1,0,RET003200,CUST02678
188,2,0,0.0,0,0.0,10940.98,0.0,0,0,0,0,2505.73,2505.73,1.0,19,0,0,0.0,188,0,1,1,0,RET003201,CUST02679
125,3,0,0.0,0,0.0,1465.36,0.0,0,0,0,0,2693.52,2693.52,1.0,11,0,0,0.0,125,0,1,1,0,RET003202,CUST02680
194,5,1,0.2,1,4057.04,9121.33,0.089,0,0,0,0,12269.09,12269.09,1.0,2,0,1,0.1546,92,0,5,1,0,RET003203,CUST02681
201,12,2,0.1667,2,16326.13,9143.85,0.1488,1,1,1,1,665.36,665.36,1.0,1,0,2,0.2985,7,0,5,1,0,RET003204,CUST02681
102,2,0,0.0,0,0.0,14123.4,0.0,1,0,0,0,4057.04,4057.04,1.0,6,0,0,0.0,102,0,5,1,0,RET003205,CUST02681
205,13,3,0.2308,2,16326.13,8751.95,0.1435,0,1,2,1,1946.74,1946.74,1.0,9,1,3,0.439,4,0,5,1,1,RET003206,CUST02681
148,4,1,0.25,1,9337.4,5750.81,0.4059,0,0,0,1,7341.21,7341.21,1.0,26,0,1,0.2027,36,0,1,1,1,RET003207,CUST02686
112,2,0,0.0,0,0.0,5831.01,0.0,0,0,0,0,9337.4,9337.4,1.0,27,0,0,0.0,112,0,1,1,0,RET003208,CUST02686
84,5,1,0.2,1,3914.35,6182.74,0.1266,0,0,0,0,11207.38,7730.11,0.6897,5,0,1,0.3571,33,0,3,1,0,RET003209,CUST02687
94,7,2,0.2857,1,3914.35,4885.42,0.1145,0,0,1,0,2051.01,1433.7,0.699,3,1,2,0.6383,10,0,3,1,0,RET003210,CUST02687
51,2,0,0.0,0,0.0,2974.51,0.0,0,0,0,0,3914.35,3914.35,1.0,10,0,0,0.0,51,0,3,1,0,RET003211,CUST02687
101,8,3,0.375,3,9862.46,4484.35,0.2749,0,1,2,2,1676.88,1307.31,0.7796,2,0,2,0.8911,7,0,3,1,1,RET003212,CUST02687
462,3,0,0.0,0,0.0,10352.79,0.0,0,0,0,0,27006.97,27006.97,1.0,5,0,0,0.0,462,1,1,1,0,RET003213,CUST02688
446,3,0,0.0,0,0.0,2325.42,0.0,0,0,0,0,2565.82,2565.82,1.0,20,0,0,0.0,446,0,1,1,0,RET003214,CUST02689
139,22,8,0.3636,7,13785.66,5929.85,0.1057,0,0,3,3,3268.32,3268.32,1.0,7,0,3,1.7266,10,0,3,3,1,RET003215,CUST02691
63,10,2,0.2,2,1746.7,5904.76,0.0296,0,1,1,1,2052.13,2052.13,1.0,11,0,2,0.9524,6,0,3,3,0,RET003216,CUST02691
57,10,1,0.1,1,1222.5,5904.76,0.0207,0,0,0,0,1371.65,945.96,0.6897,9,0,1,0.5263,46,0,3,3,0,RET003217,CUST02691
115,17,6,0.3529,5,10369.42,4542.32,0.1343,0,1,3,2,3016.94,3016.94,1.0,6,2,3,1.5652,5,0,3,3,0,RET003218,CUST02691
110,17,5,0.2941,4,4340.87,4542.32,0.0562,1,1,2,1,1243.73,1243.73,1.0,2,1,3,1.3636,6,0,3,3,1,RET003219,CUST02691
85,13,3,0.2308,3,3798.83,4995.99,0.0585,1,0,2,2,1136.63,542.04,0.4769,1,1,3,1.0588,22,0,3,3,1,RET003220,CUST02691
104,15,4,0.2667,4,4340.87,4863.91,0.0595,0,0,1,2,6028.55,6028.55,1.0,5,1,3,1.1538,19,0,3,3,1,RET003221,CUST02691
129,20,7,0.35,7,13785.66,5211.4,0.1323,0,0,3,3,20263.77,20263.77,1.0,10,2,3,1.6279,14,1,3,3,1,RET003222,CUST02691
11,3,0,0.0,0,0.0,7726.4,0.0,0,0,0,0,1955.61,1222.5,0.6251,5,0,0,0.0,11,0,3,3,0,RET003223,CUST02691
247,4,0,0.0,0,0.0,2460.43,0.0,1,0,0,0,3377.53,1765.54,0.5227,30,0,0,0.0,247,0,1,1,0,RET003224,CUST02693
293,2,0,0.0,0,0.0,1360.99,0.0,0,0,0,0,1449.85,1449.85,1.0,19,0,0,0.0,293,0,1,1,0,RET003225,CUST02694
349,5,1,0.2,0,0.0,5788.52,0.0,0,0,0,0,2286.41,2286.41,1.0,12,0,1,0.086,56,0,1,1,0,RET003226,CUST02694
41,7,1,0.1429,0,0.0,15915.92,0.0,0,0,1,0,2938.11,2938.11,1.0,2,0,1,0.7317,9,0,1,1,0,RET003227,CUST02695
58,9,2,0.2222,1,2242.82,12794.2,0.0195,0,0,2,1,1217.0,1217.0,1.0,14,1,2,1.0345,17,0,1,1,0,RET003228,CUST02695
32,3,0,0.0,0,0.0,19842.36,0.0,0,0,0,0,40852.11,40852.11,1.0,14,0,0,0.0,32,1,1,1,0,RET003229,CUST02695
329,7,0,0.0,0,0.0,2440.33,0.0,0,0,0,0,2414.68,2414.68,1.0,22,0,0,0.0,329,0,1,1,0,RET003230,CUST02697
128,13,2,0.1538,2,6794.36,5043.77,0.1036,0,0,1,1,1385.88,727.55,0.525,9,2,1,0.4688,24,0,1,1,0,RET003231,CUST02698
62,6,0,0.0,0,0.0,5082.6,0.0,0,0,0,0,3999.4,3999.4,1.0,9,0,0,0.0,62,0,1,1,0,RET003232,CUST02698
104,9,1,0.1111,1,3999.4,6300.96,0.0705,0,0,0,0,2794.96,2794.96,1.0,2,1,1,0.2885,42,0,1,1,0,RET003233,CUST02698
320,3,0,0.0,0,0.0,1038.11,0.0,0,0,0,0,663.15,663.15,1.0,21,0,0,0.0,320,0,1,1,0,RET003234,CUST02699
194,1,0,0.0,0,0.0,4482.12,0.0,0,0,0,0,4482.12,4482.12,1.0,29,0,0,0.0,194,0,1,1,0,RET003235,CUST02702
17,7,1,0.1429,0,0.0,4808.12,0.0,0,0,1,0,8000.0,8000.0,1.0,8,0,1,1.7647,15,0,5,2,1,RET003236,CUST02703
2,1,0,0.0,0,0.0,2280.31,0.0,1,0,0,0,2280.31,1397.94,0.613,1,0,0,0.0,2,0,5,2,0,RET003237,CUST02703
53,21,9,0.4286,2,7208.03,12195.6,0.0281,0,3,6,2,1466.75,1466.75,1.0,8,0,5,5.0943,3,0,5,2,1,RET003238,CUST02703
18,7,2,0.2857,0,0.0,4808.12,0.0,0,1,2,0,8194.84,8194.84,1.0,14,1,2,3.3333,1,0,5,2,1,RET003239,CUST02703
49,16,7,0.4375,2,7208.03,12281.08,0.0367,0,2,4,2,29018.24,29018.24,1.0,12,0,4,4.2857,1,1,5,2,1,RET003240,CUST02703
28,9,4,0.4444,0,0.0,7950.73,0.0,0,1,4,0,2151.39,2151.39,1.0,9,2,3,4.2857,3,0,5,2,1,RET003241,CUST02703
50,18,8,0.4444,2,7208.03,12813.65,0.0313,2,3,5,2,6000.0,6000.0,1.0,1,1,5,4.8,1,0,5,2,1,RET003242,CUST02703
56,22,10,0.4545,3,9888.29,11747.79,0.0383,0,3,6,3,4000.0,4000.0,1.0,6,2,6,5.3571,3,0,5,2,1,RET003243,CUST02703
45,15,5,0.3333,2,7208.03,13002.03,0.037,1,0,4,2,2680.26,2680.26,1.0,8,0,3,3.3333,17,0,5,2,1,RET003244,CUST02703
62,24,12,0.5,6,37063.71,10862.57,0.1422,0,2,7,5,2343.81,2343.81,1.0,9,3,7,5.8065,5,0,5,2,1,RET003245,CUST02703
57,23,11,0.4783,3,9888.29,11297.12,0.0381,1,3,7,3,20431.23,20431.23,1.0,6,0,6,5.7895,1,0,5,2,1,RET003246,CUST02703
48,16,6,0.375,2,7208.03,12281.08,0.0367,0,1,4,2,55000.0,42533.91,0.7733,11,1,4,3.75,3,1,5,2,1,RET003247,CUST02703
25,9,3,0.3333,0,0.0,7950.73,0.0,0,1,3,0,596.03,596.03,1.0,12,0,2,3.6,7,0,5,2,1,RET003248,CUST02703
16,3,1,0.3333,0,0.0,1449.97,0.0,0,1,1,0,847.63,847.63,1.0,7,0,1,1.875,4,0,1,4,1,RET003249,CUST02704
35,11,4,0.3636,2,2910.02,4775.31,0.0554,0,1,4,2,3068.53,3068.53,1.0,4,0,4,3.4286,1,0,1,4,1,RET003250,CUST02704
82,21,10,0.4762,6,10092.54,4972.07,0.0967,0,1,3,3,2184.56,2184.56,1.0,5,1,6,3.6585,2,0,1,4,1,RET003251,CUST02704
51,13,6,0.4615,3,3757.52,4377.18,0.066,0,0,3,2,802.83,802.83,1.0,6,0,5,3.5294,11,0,1,4,1,RET003252,CUST02704
34,11,3,0.2727,2,2910.02,4775.31,0.0554,0,0,3,2,847.5,847.5,1.0,10,0,3,2.6471,14,0,1,4,1,RET003253,CUST02704
90,21,11,0.5238,6,10092.54,4972.07,0.0967,0,0,3,2,9230.23,9230.23,1.0,14,2,6,3.6667,8,0,1,4,0,RET003254,CUST02704
64,16,8,0.5,5,8013.1,5346.23,0.0937,0,1,5,3,2079.44,2079.44,1.0,11,1,6,3.75,6,0,1,4,1,RET003255,CUST02704
20,6,2,0.3333,1,847.63,1755.28,0.0805,1,1,2,1,2062.39,2062.39,1.0,1,0,2,3.0,4,0,1,4,1,RET003256,CUST02704
40,11,5,0.4545,2,2910.02,4775.31,0.0554,0,2,5,2,25466.14,22402.43,0.8797,13,1,5,3.75,5,1,1,4,1,RET003257,CUST02704
12,2,0,0.0,0,0.0,1659.3,0.0,0,0,0,0,2470.97,2470.97,1.0,12,0,0,0.0,12,0,1,4,0,RET003258,CUST02704
80,20,9,0.45,6,10092.54,5117.48,0.0986,0,0,3,3,1517.95,1517.95,1.0,5,1,6,3.375,16,0,1,4,1,RET003259,CUST02704
58,16,7,0.4375,4,4440.95,5346.23,0.0519,0,1,4,3,3572.15,3572.15,1.0,10,2,6,3.6207,7,0,1,4,1,RET003260,CUST02704
243,3,0,0.0,0,0.0,5680.64,0.0,0,0,0,0,11962.7,11962.7,1.0,25,0,0,0.0,243,1,1,1,0,RET003261,CUST02708
131,5,1,0.2,1,753.16,2369.5,0.0636,0,0,1,1,1725.59,1545.99,0.8959,13,0,1,0.229,19,0,1,1,0,RET003262,CUST02722
112,3,0,0.0,0,0.0,2942.64,0.0,0,0,0,0,753.16,753.16,1.0,13,0,0,0.0,112,0,1,1,0,RET003263,CUST02722
256,3,0,0.0,0,0.0,4602.1,0.0,0,0,0,0,4252.41,4252.41,1.0,14,0,0,0.0,256,0,1,1,0,RET003264,CUST02723
494,3,0,0.0,0,0.0,935.92,0.0,0,0,0,0,459.89,459.89,1.0,19,0,0,0.0,494,0,1,1,0,RET003265,CUST02727
237,8,0,0.0,0,0.0,6856.06,0.0,0,0,0,0,1320.58,579.61,0.4389,18,0,0,0.0,237,0,5,1,0,RET003266,CUST02729
464,3,1,0.3333,0,0.0,1904.66,0.0,0,0,0,0,667.73,667.73,1.0,7,0,1,0.0647,113,0,1,3,0,RET003267,CUST02733
