refund_id,order_id,customer_id,refund_date,refund_amount,refund_status
REF002525,ORD022380,CUST03215,2026-08-20,17526.2,Processed
REF002526,ORD022403,CUST03218,2026-03-31,1928.04,Processed
REF002527,ORD022416,CUST03220,2026-07-27,3541.28,Processed
REF002528,ORD022418,CUST03220,2026-03-29,11379.49,Processed
REF002529,ORD022433,CUST03223,2026-07-16,11734.12,Processed
REF002530,ORD022434,CUST03223,2026-07-08,987.11,Processed
REF002531,ORD022435,CUST03223,2026-06-21,1049.15,Processed
REF002532,ORD022438,CUST03223,2026-08-16,198.73,Processed
REF002533,ORD022440,CUST03223,2026-06-04,4480.47,Processed
REF002534,ORD022442,CUST03223,2026-09-02,779.37,Pending
REF002535,ORD022445,CUST03224,2026-08-26,731.27,Processed
REF002536,ORD022447,CUST03224,2026-08-18,10009.52,Processed
REF002537,ORD022451,CUST03224,2026-08-18,27352.76,Pending
REF002538,ORD022467,CUST03227,2026-06-05,1461.72,Processed
REF002539,ORD022468,CUST03227,2026-05-30,9328.98,Processed
REF002540,ORD022470,CUST03227,2026-08-01,21562.37,Processed
REF002541,ORD022477,CUST03227,2026-04-28,4357.05,Processed
REF002542,ORD022484,CUST03229,2026-04-23,12958.14,Processed
REF002543,ORD022511,CUST03234,2026-05-27,3056.76,Processed
REF002544,ORD022521,CUST03236,2026-07-28,999.87,Processed
REF002545,ORD022522,CUST03236,2026-06-16,1833.28,Processed
REF002546,ORD022523,CUST03236,2026-08-22,1318.78,Processed
REF002547,ORD022527,CUST03237,2026-07-21,187.47,Processed
REF002548,ORD022528,CUST03237,2026-05-31,1268.2,Pending
REF002549,ORD022550,CUST03239,2026-09-06,15576.99,Processed
REF002550,ORD022561,CUST03240,2026-07-18,11197.25,Processed
REF002551,ORD022574,CUST03242,2026-04-23,821.66,Processed
REF002552,ORD022578,CUST03243,2026-07-31,6519.91,Processed
REF002553,ORD022580,CUST03243,2026-06-23,2664.25,Processed
REF002554,ORD022584,CUST03243,2026-09-08,2430.79,Pending
REF002555,ORD022610,CUST03248,2026-05-25,1210.46,Declined
REF002556,ORD022615,CUST03249,2026-08-03,2707.91,Processed
REF002557,ORD022657,CUST03257,2026-08-14,772.81,Pending
REF002558,ORD022670,CUST03259,2026-08-29,557.34,Processed
REF002559,ORD022674,CUST03259,2026-09-03,2516.12,Pending
REF002560,ORD022676,CUST03259,2026-08-18,1427.21,Processed
REF002561,ORD022678,CUST03259,2026-08-23,10752.69,Processed
REF002562,ORD022682,CUST03260,2026-07-19,1574.37,Processed
REF002563,ORD022694,CUST03261,2026-05-27,960.12,Processed
REF002564,ORD022698,CUST03262,2026-01-30,765.45,Processed
REF002565,ORD022711,CUST03264,2026-08-25,2014.11,Processed
REF002566,ORD022725,CUST03266,2026-07-20,1116.86,Processed
REF002567,ORD022726,CUST03266,2026-07-05,986.31,Processed
REF002568,ORD022732,CUST03266,2026-09-15,1626.01,Pending
REF002569,ORD022738,CUST03267,2026-08-22,4767.34,Processed
REF002570,ORD022742,CUST03268,2026-07-12,22279.51,Pending
REF002571,ORD022745,CUST03268,2026-06-15,2490.78,Processed
REF002572,ORD022755,CUST03268,2026-08-30,1481.34,Processed
REF002573,ORD022765,CUST03270,2026-09-02,17023.68,Pending
REF002574,ORD022767,CUST03270,2026-09-03,1386.48,Processed
REF002575,ORD022782,CUST03272,2026-08-25,308.87,Pending
REF002576,ORD022798,CUST03275,2026-08-17,2672.49,Processed
REF002577,ORD022802,CUST03275,2026-08-30,834.54,Processed
REF002578,ORD022807,CUST03275,2026-09-06,11162.28,Processed
REF002579,ORD022827,CUST03278,2026-08-19,427.87,Processed
REF002580,ORD022833,CUST03278,2026-08-02,1191.05,Processed
REF002581,ORD022860,CUST03282,2026-07-22,893.74,Processed
REF002582,ORD022882,CUST03285,2026-04-07,1701.36,Processed
REF002583,ORD022886,CUST03285,2026-07-27,1034.85,Processed
REF002584,ORD022889,CUST03285,2026-05-01,917.81,Processed
REF002585,ORD022892,CUST03285,2026-08-08,82.42,Processed
REF002586,ORD022921,CUST03291,2026-05-29,1478.85,Processed
REF002587,ORD022929,CUST03291,2026-04-25,1589.66,Processed
REF002588,ORD022953,CUST03295,2026-04-20,625.62,Declined
REF002589,ORD022972,CUST03298,2026-04-24,3358.41,Processed
REF002590,ORD022984,CUST03300,2026-05-03,1151.64,Processed
REF002591,ORD022991,CUST03301,2026-02-18,28063.6,Processed
REF002592,ORD023000,CUST03303,2026-07-25,399.05,Declined
REF002593,ORD023001,CUST03303,2026-06-15,628.02,Processed
REF002594,ORD023003,CUST03303,2026-08-24,1201.12,Pending
REF002595,ORD023007,CUST03303,2026-07-27,2010.44,Processed
REF002596,ORD023020,CUST03305,2026-06-12,3346.83,Declined
REF002597,ORD023025,CUST03307,2026-08-23,6071.78,Processed
REF002598,ORD023033,CUST03308,2026-06-17,1702.59,Processed
REF002599,ORD023039,CUST03309,2026-07-30,4211.92,Processed
REF002600,ORD023046,CUST03309,2026-07-29,1680.82,Processed
REF002601,ORD023048,CUST03309,2026-05-18,392.76,Processed
REF002602,ORD023073,CUST03314,2026-06-21,4058.42,Processed
REF002603,ORD023075,CUST03314,2026-07-23,6331.13,Processed
REF002604,ORD023079,CUST03314,2026-06-28,2732.59,Processed
REF002605,ORD023084,CUST03314,2026-07-23,42988.59,Processed
REF002606,ORD023100,CUST03316,2026-06-27,3277.12,Declined
REF002607,ORD023106,CUST03317,2026-07-02,1396.01,Processed
REF002608,ORD023121,CUST03319,2026-06-18,3961.96,Processed
REF002609,ORD023129,CUST03319,2026-05-26,3284.18,Processed
REF002610,ORD023152,CUST03322,2026-02-09,1054.9,Processed
REF002611,ORD023166,CUST03324,2026-07-27,4460.3,Processed
REF002612,ORD023191,CUST03329,2026-09-09,1709.08,Processed
REF002613,ORD023197,CUST03329,2026-08-16,2921.8,Processed
REF002614,ORD023213,CUST03331,2026-05-22,713.15,Processed
REF002615,ORD023214,CUST03332,2026-02-16,305.84,Processed
REF002616,ORD023215,CUST03332,2026-06-22,18542.27,Processed
REF002617,ORD023221,CUST03332,2026-09-10,4506.8,Pending
REF002618,ORD023231,CUST03334,2026-06-07,2707.28,Processed
REF002619,ORD023237,CUST03335,2026-08-16,772.39,Processed
REF002620,ORD023239,CUST03335,2026-08-20,930.15,Processed
REF002621,ORD023241,CUST03335,2026-08-28,407.58,Processed
REF002622,ORD023245,CUST03335,2026-09-01,7431.7,Pending
REF002623,ORD023247,CUST03335,2026-08-09,1112.05,Processed
REF002624,ORD023267,CUST03339,2026-04-12,2916.3,Processed
REF002625,ORD023273,CUST03340,2026-07-28,21289.97,Processed
REF002626,ORD023278,CUST03340,2026-07-21,2115.21,Processed
REF002627,ORD023280,CUST03340,2026-08-05,29585.69,Pending
REF002628,ORD023281,CUST03340,2026-07-10,11933.75,Processed
REF002629,ORD023300,CUST03343,2026-07-18,1942.75,Processed
REF002630,ORD023314,CUST03345,2026-09-04,16786.39,Processed
REF002631,ORD023320,CUST03345,2026-06-05,886.98,Processed
REF002632,ORD023342,CUST03349,2026-06-20,1783.15,Pending
REF002633,ORD023343,CUST03350,2026-07-28,27760.08,Processed
REF002634,ORD023346,CUST03350,2026-08-18,3998.42,Processed
REF002635,ORD023347,CUST03350,2026-08-04,853.63,Processed
REF002636,ORD023350,CUST03350,2026-08-15,1166.72,Processed
REF002637,ORD023355,CUST03351,2026-07-20,874.17,Processed
REF002638,ORD023372,CUST03354,2026-07-13,2414.91,Processed
REF002639,ORD023374,CUST03355,2026-08-29,6550.27,Declined
REF002640,ORD023376,CUST03355,2026-09-07,1386.12,Pending
REF002641,ORD023383,CUST03355,2026-09-06,726.63,Processed
REF002642,ORD023386,CUST03356,2026-08-06,5047.13,Processed
REF002643,ORD023391,CUST03356,2026-08-14,1695.45,Processed
REF002644,ORD023395,CUST03356,2026-07-20,577.33,Processed
REF002645,ORD023401,CUST03356,2026-07-30,2146.95,Processed
REF002646,ORD023402,CUST03356,2026-08-12,518.01,Processed
REF002647,ORD023405,CUST03356,2026-09-08,13060.2,Pending
REF002648,ORD023425,CUST03360,2026-06-13,12514.4,Pending
REF002649,ORD023441,CUST03363,2026-06-03,1728.68,Processed
REF002650,ORD023445,CUST03363,2026-06-02,1111.27,Pending
REF002651,ORD023447,CUST03363,2026-05-18,23572.48,Processed
REF002652,ORD023449,CUST03363,2026-05-20,1628.21,Processed
REF002653,ORD023470,CUST03366,2026-09-10,581.95,Pending
REF002654,ORD023492,CUST03370,2026-08-21,4000.0,Declined
REF002655,ORD023499,CUST03370,2026-08-05,693.41,Processed
REF002656,ORD023504,CUST03370,2026-08-31,16051.03,Processed
REF002657,ORD023505,CUST03371,2026-07-25,2496.3,Processed
REF002658,ORD023508,CUST03371,2026-02-27,1738.76,Processed
REF002659,ORD023509,CUST03371,2026-07-15,16192.46,Processed
REF002660,ORD023512,CUST03372,2026-09-10,709.83,Processed
REF002661,ORD023524,CUST03373,2026-03-01,5328.93,Processed
REF002662,ORD023527,CUST03373,2026-03-19,1351.24,Processed
REF002663,ORD023528,CUST03373,2026-01-31,1171.77,Processed
REF002664,ORD023536,CUST03374,2026-02-15,2140.16,Processed
REF002665,ORD023554,CUST03378,2026-07-29,2023.76,Processed
REF002666,ORD023558,CUST03378,2026-07-04,608.02,Processed
REF002667,ORD023561,CUST03378,2026-08-20,1211.45,Processed
REF002668,ORD023562,CUST03378,2026-07-19,2000.09,Pending
REF002669,ORD023571,CUST03378,2026-09-01,1428.77,Processed
REF002670,ORD023576,CUST03379,2026-08-30,1132.66,Processed
REF002671,ORD023581,CUST03380,2026-06-27,2686.44,Processed
REF002672,ORD023582,CUST03380,2026-06-28,1413.45,Processed
REF002673,ORD023583,CUST03380,2026-06-25,2051.83,Pending
REF002674,ORD023587,CUST03380,2026-07-06,1020.51,Processed
REF002675,ORD023588,CUST03380,2026-07-12,1123.74,Processed
REF002676,ORD023590,CUST03380,2026-07-05,13747.14,Processed
REF002677,ORD023592,CUST03380,2026-03-05,18624.57,Processed
REF002678,ORD023593,CUST03380,2026-04-29,1215.58,Processed
REF002679,ORD023596,CUST03380,2026-01-27,2114.62,Processed
REF002680,ORD023598,CUST03381,2026-09-30,866.47,Processed
REF002681,ORD023605,CUST03382,2026-05-27,4486.13,Processed
REF002682,ORD023606,CUST03382,2026-05-25,14916.12,Processed
REF002683,ORD023610,CUST03382,2026-05-06,1713.41,Processed
REF002684,ORD023613,CUST03382,2026-07-16,841.95,Declined
REF002685,ORD023618,CUST03382,2026-07-25,3476.6,Processed
REF002686,ORD023642,CUST03387,2026-05-12,755.97,Processed
REF002687,ORD023652,CUST03389,2026-05-26,2779.62,Processed
REF002688,ORD023657,CUST03390,2026-05-19,1712.78,Processed
REF002689,ORD023659,CUST03391,2026-04-08,401.91,Pending
REF002690,ORD023664,CUST03391,2026-06-03,799.23,Processed
REF002691,ORD023671,CUST03392,2026-09-13,3813.94,Pending
REF002692,ORD023677,CUST03393,2026-06-25,992.09,Processed
REF002693,ORD023685,CUST03394,2026-08-10,7961.25,Processed
REF002694,ORD023696,CUST03396,2026-05-29,2772.78,Processed
REF002695,ORD023701,CUST03397,2026-09-12,2098.96,Processed
REF002696,ORD023738,CUST03404,2026-08-26,698.06,Pending
REF002697,ORD023740,CUST03404,2026-08-19,2591.15,Processed
REF002698,ORD023743,CUST03405,2026-07-13,761.8,Processed
REF002699,ORD023756,CUST03407,2026-07-24,17953.53,Processed
REF002700,ORD023786,CUST03412,2026-08-09,742.67,Processed
REF002701,ORD023841,CUST03421,2026-09-10,5918.01,Pending
REF002702,ORD023843,CUST03421,2026-09-17,9635.14,Pending
REF002703,ORD023844,CUST03421,2026-09-08,2209.87,Pending
REF002704,ORD023845,CUST03421,2026-09-08,2325.1,Processed
REF002705,ORD023847,CUST03421,2026-08-29,13619.48,Processed
REF002706,ORD023849,CUST03421,2026-08-28,5064.25,Processed
REF002707,ORD023878,CUST03427,2026-03-26,886.74,Processed
REF002708,ORD023903,CUST03431,2026-06-03,849.05,Processed
REF002709,ORD023907,CUST03432,2026-06-30,917.5,Processed
REF002710,ORD023909,CUST03432,2026-07-08,6237.59,Processed
REF002711,ORD023923,CUST03433,2026-08-28,711.3,Processed
REF002712,ORD023924,CUST03433,2026-08-13,1672.87,Processed
REF002713,ORD023933,CUST03435,2026-06-23,1704.24,Processed
REF002714,ORD023940,CUST03437,2026-09-18,1395.09,Pending
REF002715,ORD023943,CUST03437,2026-06-22,452.03,Pending
REF002716,ORD023966,CUST03442,2026-08-02,657.01,Processed
REF002717,ORD023968,CUST03442,2026-08-18,540.65,Processed
REF002718,ORD024006,CUST03448,2026-07-31,7825.62,Processed
REF002719,ORD024008,CUST03448,2026-08-01,1334.35,Processed
REF002720,ORD024010,CUST03448,2026-07-23,875.4,Processed
REF002721,ORD024011,CUST03448,2026-07-18,1319.87,Processed
REF002722,ORD024032,CUST03451,2026-08-21,3025.45,Processed
REF002723,ORD024033,CUST03451,2026-08-21,7052.75,Processed
REF002724,ORD024038,CUST03451,2026-08-21,38812.87,Processed
REF002725,ORD024042,CUST03451,2026-09-03,964.3,Processed
REF002726,ORD024057,CUST03454,2026-04-17,75.05,Declined
REF002727,ORD024088,CUST03460,2026-05-01,3410.53,Processed
REF002728,ORD024120,CUST03465,2026-07-09,618.42,Processed
REF002729,ORD024123,CUST03466,2026-05-07,7679.9,Processed
REF002730,ORD024135,CUST03467,2026-08-09,1779.97,Pending
REF002731,ORD024137,CUST03468,2026-05-09,3391.39,Processed
REF002732,ORD024141,CUST03468,2026-08-29,776.63,Processed
REF002733,ORD024143,CUST03468,2026-08-21,20276.15,Processed
REF002734,ORD024155,CUST03469,2026-08-23,27416.34,Processed
REF002735,ORD024156,CUST03469,2026-01-25,4143.87,Processed
REF002736,ORD024157,CUST03469,2026-06-18,1143.92,Processed
REF002737,ORD024158,CUST03469,2026-01-29,1053.57,Processed
REF002738,ORD024160,CUST03469,2026-04-10,11274.07,Processed
REF002739,ORD024163,CUST03469,2026-04-02,1070.05,Processed
REF002740,ORD024173,CUST03471,2026-08-23,2134.39,Processed
REF002741,ORD024177,CUST03471,2026-09-10,1133.46,Processed
REF002742,ORD024178,CUST03471,2026-09-03,1550.79,Processed
REF002743,ORD024189,CUST03472,2026-08-20,2338.68,Processed
REF002744,ORD024194,CUST03472,2026-08-24,7913.99,Processed
REF002745,ORD024211,CUST03475,2026-02-24,1543.45,Processed
REF002746,ORD024215,CUST03475,2026-06-26,427.61,Processed
REF002747,ORD024216,CUST03475,2026-09-01,8725.12,Processed
REF002748,ORD024219,CUST03475,2026-04-17,1671.41,Processed
REF002749,ORD024220,CUST03475,2026-04-01,990.79,Processed
REF002750,ORD024238,CUST03479,2026-08-12,5579.68,Processed
REF002751,ORD024256,CUST03481,2026-08-12,2129.42,Processed
REF002752,ORD024258,CUST03481,2026-03-08,2247.93,Pending
REF002753,ORD024259,CUST03481,2026-05-06,454.76,Processed
REF002754,ORD024267,CUST03481,2026-01-24,2042.46,Processed
REF002755,ORD024317,CUST03491,2026-06-14,1055.84,Processed
REF002756,ORD024325,CUST03491,2026-08-09,1183.88,Processed
REF002757,ORD024328,CUST03491,2026-06-06,11747.95,Processed
REF002758,ORD024345,CUST03494,2026-09-16,18024.2,Processed
REF002759,ORD024350,CUST03495,2026-08-07,1013.78,Processed
REF002760,ORD024352,CUST03495,2026-08-07,11209.42,Processed
REF002761,ORD024353,CUST03495,2026-08-06,2940.04,Pending
REF002762,ORD024356,CUST03495,2026-08-31,2998.05,Processed
REF002763,ORD024364,CUST03495,2026-09-12,8534.55,Processed
REF002764,ORD024381,CUST03498,2026-07-23,1666.49,Processed
REF002765,ORD024385,CUST03498,2026-07-16,14149.19,Pending
REF002766,ORD024387,CUST03498,2026-07-22,6349.6,Processed
REF002767,ORD024390,CUST03498,2026-06-27,16359.98,Declined
REF002768,ORD024402,CUST03501,2026-08-22,22171.88,Processed
REF002769,ORD024405,CUST03501,2026-08-24,2773.48,Declined
REF002770,ORD024408,CUST03501,2026-06-20,3487.59,Processed
REF002771,ORD024416,CUST03502,2026-07-22,1981.77,Processed
REF002772,ORD024421,CUST03502,2026-08-03,2795.98,Processed
REF002773,ORD024429,CUST03504,2026-07-16,1753.71,Processed
REF002774,ORD024430,CUST03504,2026-08-15,1325.04,Pending
REF002775,ORD024444,CUST03506,2026-08-23,19988.4,Declined
REF002776,ORD024445,CUST03506,2026-08-20,2337.21,Declined
REF002777,ORD024448,CUST03506,2026-08-29,20206.63,Processed
REF002778,ORD024450,CUST03506,2026-08-30,3152.39,Pending
REF002779,ORD024454,CUST03506,2026-09-01,2754.96,Pending
REF002780,ORD024460,CUST03506,2026-09-01,4830.61,Processed
REF002781,ORD024492,CUST03513,2026-05-28,2037.02,Processed
REF002782,ORD024501,CUST03515,2026-03-06,9066.29,Processed
REF002783,ORD024570,CUST03526,2026-08-14,6000.0,Processed
REF002784,ORD024573,CUST03526,2026-07-12,3812.09,Processed
REF002785,ORD024579,CUST03527,2026-08-13,1884.71,Processed
REF002786,ORD024583,CUST03527,2026-09-08,1050.47,Pending
REF002787,ORD024593,CUST03529,2026-07-23,2115.56,Processed
REF002788,ORD024623,CUST03534,2026-02-19,6980.29,Processed
REF002789,ORD024650,CUST03539,2026-08-14,24699.29,Processed
REF002790,ORD024657,CUST03539,2026-08-27,12232.64,Processed
REF002791,ORD024658,CUST03539,2026-08-04,1882.59,Processed
REF002792,ORD024669,CUST03541,2026-07-06,1209.94,Pending
REF002793,ORD024689,CUST03545,2026-06-02,2791.95,Processed
REF002794,ORD024696,CUST03546,2026-05-08,2899.84,Processed
REF002795,ORD024701,CUST03547,2026-08-03,5735.84,Processed
REF002796,ORD024712,CUST03548,2026-08-08,10406.04,Pending
REF002797,ORD024716,CUST03548,2026-07-23,20461.07,Processed
REF002798,ORD024723,CUST03548,2026-07-07,1473.77,Processed
REF002799,ORD024738,CUST03552,2026-07-16,4588.44,Processed
REF002800,ORD024740,CUST03552,2026-07-16,2455.34,Pending
REF002801,ORD024742,CUST03552,2026-07-26,28184.21,Processed
REF002802,ORD024783,CUST03559,2026-07-29,1297.21,Pending
REF002803,ORD024793,CUST03562,2026-06-06,36142.53,Processed
REF002804,ORD024794,CUST03562,2026-07-31,1922.72,Processed
REF002805,ORD024796,CUST03563,2026-07-25,482.95,Processed
REF002806,ORD024825,CUST03568,2026-09-11,13139.5,Processed
REF002807,ORD024836,CUST03570,2026-07-18,50321.32,Pending
REF002808,ORD024850,CUST03571,2026-07-17,11693.28,Processed
REF002809,ORD024861,CUST03572,2026-08-22,631.36,Processed
REF002810,ORD024881,CUST03575,2026-08-26,665.55,Processed
REF002811,ORD024895,CUST03578,2026-06-01,2777.64,Processed
REF002812,ORD024896,CUST03578,2026-07-18,791.85,Pending
REF002813,ORD024904,CUST03578,2026-08-10,705.08,Processed
REF002814,ORD024909,CUST03579,2026-09-11,23020.19,Pending
REF002815,ORD024911,CUST03579,2026-09-13,12010.88,Processed
REF002816,ORD024912,CUST03579,2026-09-03,2501.63,Processed
REF002817,ORD024913,CUST03579,2026-08-07,2261.28,Processed
REF002818,ORD024918,CUST03579,2026-07-28,5289.05,Pending
REF002819,ORD024921,CUST03580,2026-09-05,508.86,Pending
REF002820,ORD024955,CUST03586,2026-09-09,904.46,Processed
REF002821,ORD024958,CUST03586,2026-04-01,359.55,Processed
REF002822,ORD024961,CUST03586,2026-04-18,19711.39,Processed
REF002823,ORD025001,CUST03594,2026-05-12,18893.66,Processed
REF002824,ORD025003,CUST03594,2026-08-11,568.35,Processed
REF002825,ORD025013,CUST03596,2026-09-14,1252.96,Pending
REF002826,ORD025027,CUST03598,2026-04-13,147.46,Processed
REF002827,ORD025061,CUST03603,2026-05-16,11292.08,Processed
REF002828,ORD025062,CUST03603,2026-07-05,2994.37,Processed
REF002829,ORD025066,CUST03603,2026-08-05,16911.13,Processed
REF002830,ORD025075,CUST03604,2026-08-06,2388.63,Processed
REF002831,ORD025085,CUST03606,2026-06-19,285.4,Processed
REF002832,ORD025089,CUST03607,2026-07-29,14125.28,Processed
REF002833,ORD025090,CUST03607,2026-07-25,1953.86,Processed
REF002834,ORD025092,CUST03607,2026-07-22,1375.22,Pending
REF002835,ORD025097,CUST03607,2026-06-18,2278.29,Processed
REF002836,ORD025100,CUST03607,2026-09-01,18144.1,Pending
REF002837,ORD025104,CUST03608,2026-09-03,409.92,Pending
REF002838,ORD025145,CUST03615,2026-07-25,2290.53,Processed
REF002839,ORD025150,CUST03615,2026-02-02,1259.45,Processed
REF002840,ORD025152,CUST03616,2026-05-09,2601.72,Processed
REF002841,ORD025157,CUST03616,2026-09-21,3129.1,Pending
REF002842,ORD025176,CUST03619,2026-04-04,397.98,Processed
REF002843,ORD025184,CUST03621,2026-03-15,3855.71,Pending
REF002844,ORD025194,CUST03622,2026-08-16,7350.93,Processed
REF002845,ORD025195,CUST03623,2026-05-02,23063.02,Declined
REF002846,ORD025198,CUST03623,2026-07-15,4218.54,Processed
REF002847,ORD025199,CUST03623,2026-02-18,15638.48,Processed
REF002848,ORD025211,CUST03625,2026-08-05,1976.62,Processed
REF002849,ORD025213,CUST03625,2026-08-30,7135.0,Declined
REF002850,ORD025222,CUST03625,2026-05-15,26856.6,Processed
REF002851,ORD025225,CUST03626,2026-02-04,10606.27,Pending
REF002852,ORD025249,CUST03630,2026-02-22,1565.29,Processed
REF002853,ORD025250,CUST03630,2026-02-14,11154.24,Processed
REF002854,ORD025256,CUST03630,2026-03-01,3404.81,Processed
REF002855,ORD025258,CUST03630,2026-04-09,1892.65,Processed
REF002856,ORD025260,CUST03630,2026-08-07,2310.64,Processed
REF002857,ORD025277,CUST03632,2026-02-11,1973.18,Processed
REF002858,ORD025284,CUST03633,2026-07-19,2790.71,Processed
REF002859,ORD025290,CUST03633,2026-04-05,3765.96,Processed
REF002860,ORD025293,CUST03633,2026-05-06,4839.72,Processed
REF002861,ORD025297,CUST03633,2026-08-29,11365.48,Declined
REF002862,ORD025298,CUST03633,2026-05-01,1512.29,Processed
REF002863,ORD025331,CUST03639,2026-07-27,15501.26,Processed
REF002864,ORD025362,CUST03643,2026-07-12,14249.74,Processed
REF002865,ORD025407,CUST03650,2026-09-08,494.81,Pending
REF002866,ORD025412,CUST03650,2026-09-23,6846.17,Processed
REF002867,ORD025421,CUST03651,2026-08-31,1498.26,Pending
REF002868,ORD025434,CUST03652,2026-07-13,1581.11,Processed
REF002869,ORD025438,CUST03652,2026-06-24,6671.07,Processed
