order_id,customer_id,order_date,order_amount,category,payment_method,delivery_status
ORD016595,CUST02398,2026-06-09,845.5,Clothing,COD,Delivered
ORD016596,CUST02398,2026-06-25,6703.91,Home & Kitchen,COD,Returned to Seller
ORD016597,CUST02398,2026-07-29,2317.24,Beauty,Wallet,Delivered
ORD016598,CUST02398,2026-08-31,427.89,Beauty,Wallet,Delivered
ORD016599,CUST02398,2026-08-27,1721.92,Footwear,UPI,Delivered
ORD016600,CUST02398,2026-06-09,1012.53,Clothing,COD,In Transit
ORD016601,CUST02399,2026-05-09,1750.41,Clothing,Credit Card,Delivered
ORD016602,CUST02399,2026-03-19,6275.51,Home & Kitchen,Wallet,Delivered
ORD016603,CUST02399,2026-07-02,4255.2,Footwear,UPI,Delivered
ORD016604,CUST02399,2026-08-03,1406.69,Clothing,Credit Card,Delivered
ORD016605,CUST02399,2026-05-25,1404.58,Beauty,Debit Card,Delivered
ORD016606,CUST02400,2026-05-15,3153.62,Clothing,COD,Delivered
ORD016607,CUST02400,2026-05-09,1701.1,Beauty,Wallet,Delivered
ORD016608,CUST02400,2026-04-16,576.45,Accessories,UPI,Delivered
ORD016609,CUST02400,2026-04-26,1280.05,Footwear,Credit Card,Delivered
ORD016610,CUST02400,2026-08-06,22609.98,Electronics,Net Banking,Delivered
ORD016611,CUST02400,2026-08-16,3067.88,Home & Kitchen,Credit Card,Cancelled
ORD016612,CUST02401,2026-06-23,1410.2,Sports,UPI,Delivered
ORD016613,CUST02401,2026-06-18,44096.82,Electronics,UPI,Delivered
ORD016614,CUST02401,2026-06-23,49695.62,Electronics,Wallet,Delivered
ORD016615,CUST02401,2026-06-26,1670.46,Accessories,Credit Card,Delivered
ORD016616,CUST02401,2026-06-23,1347.54,Accessories,Net Banking,Cancelled
ORD016617,CUST02401,2026-06-22,1481.07,Clothing,Credit Card,Delivered
ORD016618,CUST02401,2026-06-24,6433.26,Home & Kitchen,Debit Card,Delivered
ORD016619,CUST02401,2026-06-16,20739.26,Electronics,Debit Card,Delivered
ORD016620,CUST02401,2026-06-19,2820.01,Clothing,Debit Card,Delivered
ORD016621,CUST02401,2026-06-26,2462.11,Accessories,UPI,Delivered
ORD016622,CUST02401,2026-06-19,1465.78,Footwear,Credit Card,Delivered
ORD016623,CUST02401,2026-08-11,18811.08,Electronics,Credit Card,Delivered
ORD016624,CUST02401,2026-03-03,26647.38,Electronics,Debit Card,Delivered
ORD016625,CUST02401,2026-05-11,9093.34,Electronics,Credit Card,Delivered
ORD016626,CUST02401,2026-02-23,1926.58,Sports,Net Banking,Returned to Seller
ORD016627,CUST02401,2026-02-27,6000.0,Clothing,UPI,Delivered
ORD016628,CUST02401,2026-04-18,2428.41,Clothing,UPI,Delivered
ORD016629,CUST02401,2026-04-12,1262.07,Footwear,UPI,Delivered
ORD016630,CUST02401,2026-03-28,1912.48,Clothing,Debit Card,Delivered
ORD016631,CUST02401,2026-04-25,7270.85,Footwear,COD,Delivered
ORD016632,CUST02401,2026-05-29,1094.83,Beauty,UPI,Delivered
ORD016633,CUST02401,2026-04-09,49030.07,Electronics,UPI,Delivered
ORD016634,CUST02401,2026-01-05,1189.95,Accessories,COD,Delivered
ORD016635,CUST02402,2026-04-07,4836.52,Home & Kitchen,Debit Card,Delivered
ORD016636,CUST02402,2026-08-30,1293.04,Clothing,UPI,Returned to Seller
ORD016637,CUST02402,2026-07-19,1420.8,Accessories,Credit Card,Delivered
ORD016638,CUST02402,2026-08-05,2414.46,Clothing,Credit Card,Delivered
ORD016639,CUST02402,2026-03-08,13717.05,Electronics,UPI,Delivered
ORD016640,CUST02402,2026-06-04,9988.68,Electronics,Debit Card,Delivered
ORD016641,CUST02402,2026-05-18,1767.67,Accessories,Debit Card,Returned to Seller
ORD016642,CUST02403,2026-01-30,1787.85,Home & Kitchen,Debit Card,Delivered
ORD016643,CUST02403,2026-04-15,7430.12,Electronics,UPI,Cancelled
ORD016644,CUST02403,2026-03-11,1263.92,Accessories,UPI,Delivered
ORD016645,CUST02403,2026-06-22,15458.49,Electronics,Debit Card,Delivered
ORD016646,CUST02403,2026-08-11,4423.49,Clothing,Debit Card,Delivered
ORD016647,CUST02403,2026-05-07,1816.3,Accessories,Net Banking,Cancelled
ORD016648,CUST02404,2026-01-06,1441.75,Sports,UPI,Delivered
ORD016649,CUST02404,2026-07-03,3233.7,Sports,Wallet,Delivered
ORD016650,CUST02404,2026-04-29,1312.37,Accessories,Credit Card,Delivered
ORD016651,CUST02404,2026-02-24,3623.5,Home & Kitchen,Wallet,Delivered
ORD016652,CUST02405,2026-03-07,4969.16,Clothing,COD,Delivered
ORD016653,CUST02405,2026-06-30,5085.06,Home & Kitchen,Net Banking,Delivered
ORD016654,CUST02405,2026-04-01,1005.53,Beauty,Debit Card,Delivered
ORD016655,CUST02405,2026-05-27,5842.8,Sports,Credit Card,Delivered
ORD016656,CUST02405,2026-05-01,8082.68,Home & Kitchen,Credit Card,Delivered
ORD016657,CUST02406,2026-06-21,1434.54,Accessories,UPI,Returned to Seller
ORD016658,CUST02406,2026-01-20,3259.96,Home & Kitchen,COD,Delivered
ORD016659,CUST02406,2026-03-03,48268.72,Electronics,Net Banking,Delivered
ORD016660,CUST02406,2026-02-21,1432.13,Footwear,Credit Card,Cancelled
ORD016661,CUST02406,2026-08-26,608.57,Books,Credit Card,Delivered
ORD016662,CUST02406,2026-06-21,5703.41,Clothing,UPI,Delivered
ORD016663,CUST02406,2026-05-31,2650.18,Footwear,UPI,Delivered
ORD016664,CUST02406,2026-04-22,1927.19,Clothing,UPI,Delivered
ORD016665,CUST02407,2026-02-15,1395.98,Accessories,COD,Delivered
ORD016666,CUST02407,2026-02-26,1441.28,Footwear,Credit Card,Delivered
ORD016667,CUST02407,2026-02-24,770.62,Clothing,Debit Card,Delivered
ORD016668,CUST02407,2026-02-19,29474.93,Electronics,Credit Card,Cancelled
ORD016669,CUST02407,2026-02-27,5244.62,Home & Kitchen,UPI,Delivered
ORD016670,CUST02407,2026-02-23,19528.37,Electronics,Net Banking,Delivered
ORD016671,CUST02407,2026-02-27,2745.88,Home & Kitchen,UPI,Delivered
ORD016672,CUST02407,2026-06-30,38627.08,Electronics,UPI,Delivered
ORD016673,CUST02407,2026-02-26,1552.59,Accessories,UPI,Delivered
ORD016674,CUST02407,2026-02-13,652.49,Accessories,UPI,Delivered
ORD016675,CUST02407,2026-08-13,2366.28,Sports,Credit Card,Delivered
ORD016676,CUST02407,2026-06-19,945.06,Accessories,COD,Delivered
ORD016677,CUST02407,2026-08-08,1980.06,Footwear,Credit Card,Delivered
ORD016678,CUST02408,2026-01-09,14973.69,Electronics,UPI,Delivered
ORD016679,CUST02408,2026-03-17,2610.22,Accessories,UPI,Delivered
ORD016680,CUST02408,2026-02-01,623.48,Beauty,COD,Delivered
ORD016681,CUST02408,2026-01-13,2822.55,Clothing,Debit Card,Delivered
ORD016682,CUST02408,2026-05-14,568.84,Beauty,Debit Card,Delivered
ORD016683,CUST02408,2026-06-12,1121.58,Clothing,Debit Card,Delivered
ORD016684,CUST02409,2026-03-19,434.69,Books,Net Banking,Delivered
ORD016685,CUST02409,2026-04-14,1450.85,Clothing,Net Banking,Delivered
ORD016686,CUST02409,2026-03-31,1823.04,Footwear,UPI,Delivered
ORD016687,CUST02409,2026-05-31,23539.52,Electronics,Credit Card,Delivered
ORD016688,CUST02409,2026-03-01,2469.6,Sports,COD,Returned to Seller
ORD016689,CUST02410,2026-06-08,2213.73,Home & Kitchen,UPI,Delivered
ORD016690,CUST02410,2026-01-05,747.88,Books,Net Banking,Delivered
ORD016691,CUST02410,2026-07-25,31976.19,Electronics,Net Banking,Delivered
ORD016692,CUST02410,2026-03-30,446.58,Books,UPI,Delivered
ORD016693,CUST02411,2026-06-10,822.74,Accessories,Wallet,Delivered
ORD016694,CUST02411,2026-06-30,1748.67,Clothing,Credit Card,Delivered
ORD016695,CUST02411,2026-07-28,10232.99,Electronics,COD,Delivered
ORD016696,CUST02411,2026-06-23,5197.83,Electronics,Credit Card,Delivered
ORD016697,CUST02411,2026-05-12,25118.26,Electronics,UPI,Delivered
ORD016698,CUST02411,2026-06-06,1374.77,Clothing,UPI,Delivered
ORD016699,CUST02411,2026-07-14,12866.39,Electronics,Credit Card,Delivered
ORD016700,CUST02411,2026-06-12,1262.81,Clothing,Credit Card,In Transit
ORD016701,CUST02411,2026-06-01,32163.21,Electronics,Wallet,Delivered
ORD016702,CUST02411,2026-06-19,11494.96,Electronics,Credit Card,Delivered
ORD016703,CUST02411,2026-05-27,2274.13,Sports,Credit Card,Delivered
ORD016704,CUST02411,2026-07-13,18098.03,Electronics,Debit Card,Delivered
ORD016705,CUST02411,2026-08-06,4378.7,Clothing,Debit Card,Cancelled
ORD016706,CUST02411,2026-08-02,1254.26,Clothing,Credit Card,Delivered
ORD016707,CUST02411,2026-07-27,18561.6,Electronics,Debit Card,Cancelled
ORD016708,CUST02412,2026-01-07,2110.72,Clothing,Debit Card,Delivered
ORD016709,CUST02412,2026-01-02,2622.57,Home & Kitchen,Credit Card,Delivered
ORD016710,CUST02412,2026-08-26,1278.78,Clothing,Debit Card,Returned to Seller
ORD016711,CUST02413,2026-07-30,5900.89,Home & Kitchen,COD,Delivered
ORD016712,CUST02413,2026-02-25,5375.74,Sports,Credit Card,Delivered
ORD016713,CUST02413,2026-08-25,1567.63,Beauty,Credit Card,Cancelled
ORD016714,CUST02414,2026-06-20,18167.08,Electronics,Credit Card,Delivered
ORD016715,CUST02414,2026-02-11,2006.97,Footwear,Wallet,In Transit
ORD016716,CUST02414,2026-06-25,1388.08,Clothing,UPI,Delivered
ORD016717,CUST02414,2026-06-15,2940.99,Clothing,COD,Delivered
ORD016718,CUST02414,2026-08-16,685.66,Books,Debit Card,Delivered
ORD016719,CUST02415,2026-01-19,5065.15,Footwear,Debit Card,Delivered
ORD016720,CUST02415,2026-08-17,1765.19,Home & Kitchen,COD,Delivered
ORD016721,CUST02415,2026-07-31,2204.18,Clothing,Net Banking,Delivered
ORD016722,CUST02415,2026-06-11,1243.79,Footwear,COD,Delivered
ORD016723,CUST02415,2026-06-19,28171.91,Electronics,UPI,Delivered
ORD016724,CUST02415,2026-04-10,2077.36,Sports,UPI,Delivered
ORD016725,CUST02415,2026-07-23,1740.54,Home & Kitchen,Wallet,Delivered
ORD016726,CUST02415,2026-06-05,3178.05,Sports,Credit Card,Delivered
ORD016727,CUST02416,2026-08-16,19236.8,Electronics,Debit Card,Delivered
ORD016728,CUST02416,2026-08-12,1556.71,Footwear,COD,Delivered
ORD016729,CUST02416,2026-08-28,15789.14,Electronics,UPI,Delivered
ORD016730,CUST02417,2026-05-29,869.83,Accessories,Credit Card,Delivered
ORD016731,CUST02417,2026-06-08,649.38,Accessories,Net Banking,Delivered
ORD016732,CUST02417,2026-05-19,908.61,Beauty,Credit Card,Delivered
ORD016733,CUST02418,2026-08-08,16236.67,Electronics,Credit Card,Delivered
ORD016734,CUST02418,2026-08-04,7337.18,Electronics,Net Banking,Delivered
ORD016735,CUST02418,2026-08-11,712.69,Beauty,Net Banking,Delivered
ORD016736,CUST02418,2026-08-14,605.62,Books,Wallet,Delivered
ORD016737,CUST02418,2026-08-13,1658.15,Sports,UPI,Delivered
ORD016738,CUST02418,2026-08-10,16921.77,Electronics,COD,Delivered
ORD016739,CUST02418,2026-08-25,2038.04,Footwear,UPI,Delivered
ORD016740,CUST02418,2026-08-06,17437.89,Electronics,Credit Card,Delivered
ORD016741,CUST02418,2026-08-14,1650.59,Accessories,Credit Card,Delivered
ORD016742,CUST02418,2026-07-24,1264.17,Footwear,UPI,Delivered
ORD016743,CUST02418,2026-08-09,12678.19,Electronics,Credit Card,Delivered
ORD016744,CUST02418,2026-08-27,29181.74,Electronics,Credit Card,Returned to Seller
ORD016745,CUST02418,2026-08-16,2894.86,Footwear,Debit Card,Delivered
ORD016746,CUST02418,2026-08-31,1337.09,Clothing,Debit Card,Delivered
ORD016747,CUST02418,2026-08-04,33627.56,Electronics,UPI,Returned to Seller
ORD016748,CUST02418,2026-08-14,14087.93,Electronics,Wallet,Delivered
ORD016749,CUST02419,2026-03-27,2242.93,Clothing,Credit Card,Delivered
ORD016750,CUST02419,2026-01-08,1549.54,Sports,Net Banking,Delivered
ORD016751,CUST02419,2026-03-16,391.47,Books,UPI,Delivered
ORD016752,CUST02419,2026-05-12,1163.81,Footwear,UPI,Returned to Seller
ORD016753,CUST02420,2026-01-31,16729.18,Electronics,Credit Card,Delivered
ORD016754,CUST02420,2026-07-05,402.58,Beauty,Credit Card,Delivered
ORD016755,CUST02420,2026-08-08,191.27,Books,UPI,Delivered
ORD016756,CUST02421,2026-06-14,1226.69,Beauty,COD,In Transit
ORD016757,CUST02421,2026-04-27,400.94,Books,UPI,Delivered
ORD016758,CUST02421,2026-06-11,14312.36,Electronics,UPI,Delivered
ORD016759,CUST02421,2026-07-20,862.54,Accessories,Wallet,Cancelled
ORD016760,CUST02421,2026-06-03,1276.47,Beauty,Wallet,Delivered
ORD016761,CUST02422,2026-06-22,4136.98,Home & Kitchen,UPI,Delivered
ORD016762,CUST02422,2026-03-21,1052.12,Footwear,Credit Card,Delivered
ORD016763,CUST02422,2026-02-16,3331.16,Clothing,Debit Card,Delivered
ORD016764,CUST02422,2026-03-26,16794.13,Electronics,UPI,Delivered
ORD016765,CUST02422,2026-05-21,2243.73,Sports,Credit Card,Delivered
ORD016766,CUST02422,2026-01-17,3689.86,Sports,UPI,Delivered
ORD016767,CUST02422,2026-03-27,532.95,Clothing,UPI,Delivered
ORD016768,CUST02423,2026-05-03,712.2,Beauty,Credit Card,Delivered
ORD016769,CUST02423,2026-07-02,3829.41,Electronics,COD,Delivered
ORD016770,CUST02423,2026-07-30,1056.76,Accessories,Credit Card,In Transit
ORD016771,CUST02423,2026-05-27,554.12,Beauty,COD,Returned to Seller
ORD016772,CUST02423,2026-01-29,15660.58,Electronics,UPI,Delivered
ORD016773,CUST02423,2026-04-23,2323.95,Home & Kitchen,COD,Delivered
ORD016774,CUST02423,2026-03-08,2544.63,Footwear,Credit Card,Delivered
ORD016775,CUST02423,2026-05-05,6015.91,Footwear,Debit Card,Returned to Seller
ORD016776,CUST02424,2026-05-24,1437.7,Footwear,COD,Delivered
ORD016777,CUST02424,2026-07-05,665.36,Clothing,COD,Delivered
ORD016778,CUST02424,2026-06-26,2063.77,Clothing,COD,Delivered
ORD016779,CUST02424,2026-05-21,20737.07,Electronics,UPI,Delivered
ORD016780,CUST02424,2026-06-23,4086.38,Clothing,COD,Delivered
ORD016781,CUST02424,2026-08-09,1832.39,Accessories,UPI,Delivered
ORD016782,CUST02424,2026-08-01,1021.45,Clothing,UPI,Returned to Seller
ORD016783,CUST02424,2026-07-18,1895.51,Clothing,Net Banking,Delivered
ORD016784,CUST02424,2026-08-18,1494.64,Clothing,Credit Card,Returned to Seller
ORD016785,CUST02424,2026-08-13,2535.69,Accessories,Net Banking,Returned to Seller
ORD016786,CUST02424,2026-07-28,12001.91,Electronics,UPI,Delivered
ORD016787,CUST02424,2026-08-06,1043.57,Footwear,Net Banking,Delivered
ORD016788,CUST02425,2026-06-04,10034.14,Home & Kitchen,UPI,Delivered
ORD016789,CUST02425,2026-03-01,903.21,Sports,Credit Card,Delivered
ORD016790,CUST02425,2026-05-17,2340.93,Footwear,Credit Card,Delivered
ORD016791,CUST02425,2026-01-10,1276.19,Accessories,UPI,Delivered
ORD016792,CUST02425,2026-08-27,5026.54,Home & Kitchen,Debit Card,Delivered
ORD016793,CUST02425,2026-04-30,13227.61,Electronics,UPI,Delivered
ORD016794,CUST02425,2026-05-09,3551.03,Clothing,Credit Card,Delivered
ORD016795,CUST02425,2026-02-20,1198.41,Accessories,Credit Card,Returned to Seller
ORD016796,CUST02426,2026-02-01,4042.68,Clothing,Credit Card,Delivered
ORD016797,CUST02426,2026-07-13,2383.26,Clothing,Debit Card,Delivered
ORD016798,CUST02426,2026-04-27,28066.92,Electronics,COD,Delivered
ORD016799,CUST02427,2026-05-31,612.91,Accessories,Net Banking,Delivered
ORD016800,CUST02427,2026-07-08,549.61,Clothing,COD,Delivered
ORD016801,CUST02427,2026-06-07,3419.37,Clothing,UPI,Delivered
ORD016802,CUST02427,2026-06-20,584.53,Books,UPI,Delivered
ORD016803,CUST02427,2026-04-08,1762.38,Home & Kitchen,COD,Returned to Seller
ORD016804,CUST02427,2026-04-04,1530.51,Beauty,Credit Card,Delivered
ORD016805,CUST02428,2026-03-13,344.6,Books,Debit Card,Delivered
ORD016806,CUST02428,2026-02-21,23126.48,Electronics,COD,Cancelled
ORD016807,CUST02428,2026-08-25,487.33,Books,COD,Delivered
ORD016808,CUST02428,2026-05-12,1918.39,Clothing,COD,Delivered
ORD016809,CUST02428,2026-04-23,1795.2,Clothing,UPI,Delivered
ORD016810,CUST02428,2026-07-11,649.53,Accessories,COD,Delivered
ORD016811,CUST02429,2026-01-04,2300.06,Home & Kitchen,UPI,Delivered
ORD016812,CUST02429,2026-08-24,2903.1,Home & Kitchen,Credit Card,Returned to Seller
ORD016813,CUST02429,2026-08-23,902.38,Accessories,Credit Card,Delivered
ORD016814,CUST02429,2026-05-02,1489.18,Clothing,Wallet,Delivered
ORD016815,CUST02429,2026-02-08,35379.67,Electronics,UPI,Delivered
ORD016816,CUST02429,2026-06-03,2111.0,Clothing,UPI,Delivered
ORD016817,CUST02429,2026-04-04,22401.9,Electronics,UPI,Delivered
ORD016818,CUST02429,2026-02-26,43038.84,Electronics,UPI,Delivered
ORD016819,CUST02429,2026-07-01,2416.79,Footwear,UPI,Delivered
ORD016820,CUST02429,2026-06-14,9434.55,Electronics,Credit Card,Delivered
ORD016821,CUST02429,2026-04-22,23534.96,Electronics,UPI,Delivered
ORD016822,CUST02429,2026-07-15,2418.35,Clothing,Credit Card,Delivered
ORD016823,CUST02429,2026-05-11,1947.26,Footwear,UPI,Delivered
ORD016824,CUST02429,2026-02-17,825.45,Accessories,Debit Card,Delivered
ORD016825,CUST02429,2026-04-25,5796.88,Home & Kitchen,Net Banking,Delivered
ORD016826,CUST02429,2026-06-05,6511.22,Home & Kitchen,Credit Card,Returned to Seller
ORD016827,CUST02430,2026-02-01,1844.95,Clothing,Net Banking,Delivered
ORD016828,CUST02430,2026-04-09,12706.88,Electronics,Debit Card,Delivered
ORD016829,CUST02430,2026-04-15,431.6,Books,Net Banking,Delivered
ORD016830,CUST02430,2026-07-13,5775.19,Home & Kitchen,UPI,Returned to Seller
ORD016831,CUST02430,2026-01-20,2318.53,Footwear,COD,Cancelled
ORD016832,CUST02430,2026-07-22,10133.06,Home & Kitchen,COD,Delivered
ORD016833,CUST02431,2026-03-05,454.56,Clothing,Debit Card,Delivered
ORD016834,CUST02431,2026-06-11,918.36,Books,UPI,Delivered
ORD016835,CUST02431,2026-05-10,579.08,Books,COD,Delivered
ORD016836,CUST02431,2026-07-19,1608.71,Accessories,COD,Delivered
ORD016837,CUST02431,2026-04-13,2340.24,Clothing,Credit Card,Returned to Seller
ORD016838,CUST02431,2026-07-23,3195.85,Home & Kitchen,UPI,Delivered
ORD016839,CUST02431,2026-07-13,4495.91,Home & Kitchen,UPI,Delivered
ORD016840,CUST02431,2026-04-24,3105.55,Sports,UPI,Delivered
ORD016841,CUST02431,2026-04-16,4752.99,Home & Kitchen,UPI,Delivered
ORD016842,CUST02431,2026-05-01,1367.94,Beauty,Credit Card,Delivered
ORD016843,CUST02431,2026-05-06,1066.85,Accessories,Debit Card,Delivered
ORD016844,CUST02431,2026-03-19,13965.18,Electronics,Debit Card,Delivered
ORD016845,CUST02432,2026-06-25,1086.81,Clothing,Wallet,Delivered
ORD016846,CUST02432,2026-08-01,2589.56,Accessories,Debit Card,Delivered
ORD016847,CUST02432,2026-01-12,3133.97,Clothing,Credit Card,Delivered
ORD016848,CUST02432,2026-02-08,1738.81,Accessories,UPI,Delivered
ORD016849,CUST02433,2026-03-27,4642.22,Footwear,Debit Card,Delivered
ORD016850,CUST02433,2026-08-11,4213.85,Footwear,UPI,Delivered
ORD016851,CUST02433,2026-03-04,1840.67,Home & Kitchen,Credit Card,Delivered
ORD016852,CUST02433,2026-08-24,429.01,Books,Debit Card,Delivered
ORD016853,CUST02433,2026-02-02,1041.98,Beauty,UPI,Returned to Seller
ORD016854,CUST02433,2026-02-09,13337.47,Electronics,UPI,Cancelled
ORD016855,CUST02434,2026-06-08,1107.59,Accessories,UPI,Delivered
ORD016856,CUST02434,2026-06-02,200.6,Books,Wallet,Returned to Seller
ORD016857,CUST02434,2026-04-15,1100.84,Accessories,Credit Card,Delivered
ORD016858,CUST02434,2026-02-23,1019.13,Beauty,Debit Card,Returned to Seller
ORD016859,CUST02434,2026-03-16,5082.87,Home & Kitchen,UPI,Delivered
ORD016860,CUST02434,2026-02-28,2099.58,Footwear,COD,Delivered
ORD016861,CUST02434,2026-03-30,1765.6,Beauty,COD,Returned to Seller
ORD016862,CUST02435,2026-05-26,4463.34,Sports,Credit Card,Delivered
ORD016863,CUST02435,2026-06-13,1485.69,Clothing,Debit Card,Delivered
ORD016864,CUST02435,2026-08-22,1558.34,Clothing,Debit Card,Delivered
ORD016865,CUST02435,2026-07-02,7782.34,Home & Kitchen,COD,Delivered
ORD016866,CUST02435,2026-08-26,1698.14,Beauty,Debit Card,Delivered
ORD016867,CUST02436,2026-03-09,4797.88,Home & Kitchen,COD,Delivered
ORD016868,CUST02436,2026-05-13,2434.67,Footwear,Credit Card,Delivered
ORD016869,CUST02436,2026-02-07,4468.04,Home & Kitchen,Wallet,Delivered
ORD016870,CUST02436,2026-07-09,2173.21,Sports,Wallet,Delivered
ORD016871,CUST02436,2026-07-05,558.93,Accessories,Credit Card,Delivered
ORD016872,CUST02436,2026-08-20,1347.56,Home & Kitchen,Credit Card,Delivered
ORD016873,CUST02437,2026-05-10,773.5,Books,Credit Card,Delivered
ORD016874,CUST02437,2026-05-22,315.05,Books,UPI,Delivered
ORD016875,CUST02437,2026-04-24,1560.6,Footwear,COD,Delivered
ORD016876,CUST02438,2026-08-02,14333.22,Electronics,Debit Card,Delivered
ORD016877,CUST02438,2026-07-29,4451.05,Footwear,Credit Card,Delivered
ORD016878,CUST02438,2026-06-09,2594.48,Footwear,UPI,Delivered
ORD016879,CUST02439,2026-06-13,2435.92,Sports,UPI,Delivered
ORD016880,CUST02439,2026-04-21,1441.76,Footwear,Wallet,Delivered
ORD016881,CUST02439,2026-01-27,2428.62,Footwear,Debit Card,Delivered
ORD016882,CUST02439,2026-04-15,5465.23,Home & Kitchen,UPI,Delivered
ORD016883,CUST02440,2026-04-04,9533.65,Electronics,Wallet,Cancelled
ORD016884,CUST02440,2026-04-17,14411.35,Electronics,Wallet,Delivered
ORD016885,CUST02440,2026-01-27,1400.78,Sports,COD,Delivered
ORD016886,CUST02440,2026-03-16,2738.76,Footwear,Wallet,Delivered
ORD016887,CUST02440,2026-05-08,4049.85,Sports,Credit Card,Delivered
ORD016888,CUST02440,2026-05-22,355.1,Books,Credit Card,Delivered
ORD016889,CUST02440,2026-04-24,2142.78,Footwear,UPI,Delivered
ORD016890,CUST02440,2026-06-18,7270.94,Electronics,UPI,In Transit
ORD016891,CUST02441,2026-04-03,2062.52,Home & Kitchen,Debit Card,Delivered
ORD016892,CUST02441,2026-08-31,1376.54,Clothing,UPI,Delivered
ORD016893,CUST02441,2026-08-31,1563.06,Sports,UPI,Delivered
ORD016894,CUST02441,2026-07-16,549.63,Books,Credit Card,Delivered
ORD016895,CUST02441,2026-07-23,4046.33,Home & Kitchen,Wallet,Delivered
ORD016896,CUST02441,2026-04-05,8983.01,Electronics,COD,Delivered
ORD016897,CUST02441,2026-08-02,6975.23,Electronics,COD,Delivered
ORD016898,CUST02441,2026-08-08,1740.0,Footwear,UPI,Delivered
ORD016899,CUST02442,2026-03-28,997.14,Accessories,UPI,Delivered
ORD016900,CUST02442,2026-03-04,3643.16,Beauty,UPI,Delivered
ORD016901,CUST02442,2026-05-04,1535.49,Accessories,Credit Card,Delivered
ORD016902,CUST02442,2026-04-04,2869.87,Sports,COD,Delivered
ORD016903,CUST02443,2026-04-22,32787.16,Electronics,Debit Card,Delivered
ORD016904,CUST02443,2026-06-22,2189.14,Home & Kitchen,UPI,Delivered
ORD016905,CUST02443,2026-05-06,968.06,Accessories,UPI,Delivered
